"No.","Time","Source","Destination","Protocol","Length","Info"
"14252","145.154328","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=12986912 Win=65792 Len=0"
"14253","145.155238","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=12986912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14254","145.155238","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=12988312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14255","145.155238","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=12989712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14256","145.155238","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=12991112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14257","145.155238","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=12992512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14258","145.155266","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=12993912 Win=65792 Len=0"
"14259","145.155768","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"14260","145.155768","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=12995312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14261","145.155768","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=12996712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14262","145.155793","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=12998112 Win=65792 Len=0"
"14263","145.156026","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=12998112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14264","145.156047","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=12999512 Win=65792 Len=0"
"14265","145.156301","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=12999512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14266","145.156579","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13000912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14267","145.156606","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13002312 Win=65792 Len=0"
"14268","145.161499","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13002312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14269","145.167733","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13003712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14270","145.167811","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13005112 Win=65792 Len=0"
"14271","145.168377","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13005112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14272","145.168377","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13006512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14273","145.168377","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13007912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14274","145.168451","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13009312 Win=65792 Len=0"
"14275","145.168562","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13009312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14276","145.168575","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13010712 Win=65792 Len=0"
"14277","145.168867","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"14278","145.169150","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13012112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14279","145.169171","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13013512 Win=65792 Len=0"
"14280","145.187430","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13013512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14281","145.227741","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13014912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14282","145.227741","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13016312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14283","145.227741","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13017712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14284","145.227854","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13019112 Win=65792 Len=0"
"14285","145.228137","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13019112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14286","145.228137","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13020512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14287","145.228198","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13021912 Win=65792 Len=0"
"14288","145.228354","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13021912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14289","145.228637","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13023312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14290","145.228659","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13024712 Win=65792 Len=0"
"14291","145.241953","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13024712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14292","145.254217","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"14293","145.254317","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13027512 Win=65792 Len=0"
"14294","145.259242","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13027512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14295","145.259242","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13028912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14296","145.259242","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13030312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14297","145.259242","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13031712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14298","145.259297","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13033112 Win=65792 Len=0"
"14299","145.259617","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13033112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14300","145.259617","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13034512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14301","145.259648","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13035912 Win=65792 Len=0"
"14302","145.259870","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13035912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14303","145.260172","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13037312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14304","145.260215","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13038712 Win=65792 Len=0"
"14305","145.296240","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13038712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14306","145.313609","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13040112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14307","145.313609","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13041512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14308","145.313754","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13042912 Win=65792 Len=0"
"14309","145.313846","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"14310","145.313869","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13044312 Win=65792 Len=0"
"14311","145.313890","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13044312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14312","145.313915","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13045712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14313","145.313923","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13047112 Win=65792 Len=0"
"14314","145.324851","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13047112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14315","145.331147","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13048512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14316","145.331204","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13049912 Win=65792 Len=0"
"14317","145.331409","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13049912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14318","145.349900","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13051312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14319","145.349984","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13052712 Win=65792 Len=0"
"14320","145.362286","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13052712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14321","145.393418","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13054112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14322","145.393418","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13055512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14323","145.393527","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13056912 Win=65792 Len=0"
"14324","145.393617","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13056912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14325","145.393654","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13058312 Win=65792 Len=0"
"14326","145.393874","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13058312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14327","145.405667","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"14328","145.405925","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13061112 Win=65792 Len=0"
"14329","145.413253","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13061112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14330","145.413402","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13062512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14331","145.413446","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13063912 Win=65792 Len=0"
"14332","145.413850","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13063912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14333","145.433290","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=13065312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14334","145.433377","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=13066712 Win=65792 Len=0"
"14335","145.440221","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13066712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"14336","145.440455","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=13068112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
